,aveaccuracy,cancertype,computationtime,fold0,fold1,fold2,fold3,fold4,fold5,fold6,fold7,fold8,fold9,kfolds,kstrat,lenfolds,maxsinglefold,median,method,minsinglefold,ntrees,std,timestamp
89,0.7833333333333334,colon,0.14745027999742888,1.0,1.0,0.8333333333333334,1.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.3333333333333333,10,True,10,1.0,0.8333333333333334,DecisionTreeClassifier,0.3333333333333333,60,0.19790570145063197,2016-07-30 16:30:22.829711
90,0.9398809523809526,leuk,1.361076414003037,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.8333333333333334,0.8333333333333334,10,True,10,1.0,1.0,RandomForestClassifier,0.8333333333333334,100,0.07446188283588358,2016-07-30 16:30:24.573829
91,0.9130952380952382,leuk,33.060099067981355,1.0,1.0,1.0,0.75,1.0,0.8571428571428571,1.0,0.8571428571428571,0.8333333333333334,0.8333333333333334,10,True,10,1.0,0.9285714285714286,AdaBoostClassifier,0.75,100,0.0912948550954183,2016-07-30 16:30:57.633111
92,0.8214285714285715,leuk,0.5951733409892768,0.875,0.75,0.875,0.625,0.875,1.0,0.7142857142857143,1.0,0.6666666666666666,0.8333333333333334,10,True,10,1.0,0.8541666666666667,DecisionTreeClassifier,0.625,100,0.12314381467605477,2016-07-30 16:30:58.228445
93,1.0,bladder,1.6027359220024664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,True,10,1.0,1.0,RandomForestClassifier,1.0,100,0.0,2016-07-30 16:31:00.189583
94,0.9666666666666666,bladder,46.6261284169741,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.9166666666666666,10,True,10,1.0,1.0,AdaBoostClassifier,0.75,100,0.07637626158259735,2016-07-30 16:31:46.814661
95,0.9047619047619048,bladder,0.8801694299909286,0.8571428571428571,0.8571428571428571,1.0,0.9166666666666666,0.75,0.9166666666666666,0.9166666666666666,1.0,1.0,0.8333333333333334,10,True,10,1.0,0.9166666666666666,DecisionTreeClassifier,0.75,100,0.07824607964359516,2016-07-30 16:31:47.694961
96,0.9774165806673547,liver,2.4844302010023966,1.0,1.0,1.0,1.0,0.9473684210526315,0.9444444444444444,1.0,0.8823529411764706,1.0,1.0,10,True,10,1.0,1.0,RandomForestClassifier,0.8823529411764706,100,0.03820631494643981,2016-07-30 16:31:50.562733
97,0.9671826625386997,liver,62.450983646995155,0.8421052631578947,1.0,1.0,1.0,0.9473684210526315,1.0,1.0,0.8823529411764706,1.0,1.0,10,True,10,1.0,1.0,AdaBoostClassifier,0.8421052631578947,100,0.05547241214718277,2016-07-30 16:32:53.012087
98,0.9504815961472307,liver,1.3045047349878587,0.8947368421052632,0.9473684210526315,1.0,1.0,0.8947368421052632,0.9444444444444444,1.0,0.8235294117647058,1.0,1.0,10,True,10,1.0,0.9736842105263157,DecisionTreeClassifier,0.8235294117647058,100,0.05885432268438349,2016-07-30 16:32:54.316718
99,0.8183150183150184,prostate,1.1518682349997107,0.8,0.8666666666666667,0.7142857142857143,1.0,0.9285714285714286,0.9285714285714286,0.7142857142857143,0.6923076923076923,0.6923076923076923,0.8461538461538461,10,True,10,1.0,0.823076923076923,RandomForestClassifier,0.6923076923076923,100,0.1068506393586152,2016-07-30 16:32:55.484760
100,0.8337728937728937,prostate,3.2373974829970393,0.8666666666666667,0.8666666666666667,0.7142857142857143,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.7692307692307693,0.7692307692307693,0.9230769230769231,10,True,10,0.9285714285714286,0.8571428571428571,AdaBoostClassifier,0.7142857142857143,100,0.06718368132756614,2016-07-30 16:32:58.722202
101,0.7336263736263737,prostate,0.10357224100152962,0.8,0.8,0.5,0.7857142857142857,0.7142857142857143,0.7857142857142857,0.6428571428571429,0.7692307692307693,0.7692307692307693,0.7692307692307693,10,True,10,0.8,0.7692307692307693,DecisionTreeClassifier,0.5,100,0.09013025768207356,2016-07-30 16:32:58.825945
102,0.869047619047619,colon,1.0133337820007,0.8571428571428571,1.0,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,1.0,0.6666666666666666,1.0,0.6666666666666666,10,True,10,1.0,0.8452380952380952,RandomForestClassifier,0.6666666666666666,100,0.12428936320131609,2016-07-30 16:32:59.919729
103,0.8880952380952382,colon,8.604530308017274,1.0,0.7142857142857143,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,0.6666666666666666,1.0,0.8333333333333334,10,True,10,1.0,0.9166666666666667,AdaBoostClassifier,0.6666666666666666,100,0.12282114644313268,2016-07-30 16:33:08.524158
104,0.7833333333333334,colon,0.16875734200584702,1.0,1.0,0.8333333333333334,1.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.3333333333333333,10,True,10,1.0,0.8333333333333334,DecisionTreeClassifier,0.3333333333333333,100,0.19790570145063197,2016-07-30 16:33:08.693085
